sensor_id,latitude,longitude,outage
43:D7:05:10:6A:80,33.246,-97.096,no
6B:A4:06:10:6A:80,33.172,-96.365,yes
81:41:02:10:6A:80,32.388,-96.175,no
41:01:06:10:6A:80,32.98,-96.698,no
33:A1:04:10:6A:80,32.375,-97.649,no
55:FD:04:10:6A:80,33.093,-97.253,no
FF:98:04:10:6A:80,32.909,-97.353,no
11:5C:04:10:6A:80,32.908,-97.249,no
5B:01:06:10:6A:80,32.624,-96.786,no
DD:66:09:10:6A:80,32.73,-96.796,no
71:D7:05:10:6A:80,33.143,-97.231,no
09:01:06:10:6A:80,33.113,-96.785,no
BB:62:04:10:6A:80,32.481,-96.82,no
89:DF:03:10:6A:80,32.891,-97.12,no
B3:4A:04:10:6A:80,32.583,-97.123,no
E7:24:05:10:6A:80,33.63,-96.648,no
B3:D6:04:10:6A:80,33.042,-97.173,no
2D:93:04:10:6A:80,32.887,-96.714,no
D5:C9:08:10:6A:80,33.198,-96.785,no
87:92:04:10:6A:80,32.927,-97.08,no
6F:6E:04:10:6A:80,33.188,-96.97,no
B9:E0:04:10:6A:80,32.932,-96.776,no
B1:5E:06:10:6A:80,32.74,-97.181,no
59:FF:07:10:6A:80,33.292,-97.798,no
07:10:05:10:6A:80,32.823,-97.138,no
47:91:03:10:6A:80,32.779,-97.087,no
C3:B6:04:10:6A:80,33.038,-96.868,no
AF:02:05:10:6A:80,32.948,-96.961,no
31:D5:05:10:6A:80,33.039,-96.684,no
4B:42:02:10:6A:80,33.095,-96.858,no
5F:DF:02:10:6A:80,33.038,-97.097,no
FF:35:05:10:6A:80,33.752,-96.563,no
4B:17:05:10:6A:80,33.282,-96.626,no
9F:4B:06:10:6A:80,32.873,-97.181,no
69:61:04:10:6A:80,32.891,-97.369,no
F5:E8:02:10:6A:80,32.858,-97.259,no
AB:35:03:10:6A:80,33.185,-96.722,no
6F:FD:04:10:6A:80,33.052,-96.735,no
69:33:05:10:6A:80,33.274,-96.803,no
35:C2:06:10:6A:80,33.029,-96.856,no
2B:6D:04:10:6A:80,32.408,-96.861,no
37:B4:09:10:6A:80,32.286,-97.657,no
FD:3A:02:10:6A:80,33.196,-96.796,no
89:78:04:10:6A:80,33.089,-97.083,no
1D:38:09:10:6A:80,33.188,-96.764,no
35:3B:04:10:6A:80,32.933,-96.476,no
03:C9:08:10:6A:80,32.765,-97.816,no
2D:24:05:10:6A:80,32.8,-96.952,no
21:91:04:10:6A:80,32.925,-97.294,no
57:DC:03:10:6A:80,33.075,-97.046,no
B1:22:05:10:6A:80,32.935,-97.127,no
7D:45:04:10:6A:80,32.955,-96.684,no
61:F1:04:10:6A:80,32.653,-97.431,no
3B:C2:05:10:6A:80,32.564,-97.326,no
D1:10:03:10:6A:80,32.88,-97.285,no
9F:F0:07:10:6A:80,32.801,-96.59,no
41:F8:05:10:6A:80,33.207,-96.721,no
BD:11:05:10:6A:80,33.16,-97.131,no
B3:64:02:10:6A:80,32.951,-96.681,no
B9:BF:05:10:6A:80,32.789,-96.707,no
11:D8:04:10:6A:80,33.143,-97.063,no
DF:CA:05:10:6A:80,33.161,-96.761,no
17:95:04:10:6A:80,32.392,-97.726,no
D3:22:03:10:6A:80,32.831,-97.242,no
81:95:04:10:6A:80,32.968,-96.884,no
2D:A5:06:10:6A:80,32.701,-97.132,no
B3:5C:06:10:6A:80,32.943,-96.781,no
6F:72:04:10:6A:80,33.173,-97.126,no
BF:26:05:10:6A:80,32.962,-96.781,no
D7:67:02:10:6A:80,32.909,-97.116,no
43:89:04:10:6A:80,32.957,-97.488,no
0F:DC:04:10:6A:80,32.847,-96.635,no
63:E9:04:10:6A:80,32.877,-97.273,no
E5:21:03:10:6A:80,32.918,-97.197,no
93:A0:06:10:6A:80,33.06,-97.029,no
09:F3:02:10:6A:80,32.98,-96.781,no
0D:FF:05:10:6A:80,32.922,-97.305,no
69:B7:05:10:6A:80,33.136,-96.727,no
03:5A:04:10:6A:80,32.693,-97.642,no
27:FC:02:10:6A:80,32.866,-96.724,no
DD:22:09:10:6A:80,33.187,-97.122,no
7D:B5:04:10:6A:80,33.635,-97.119,no
93:C3:04:10:6A:80,32.904,-97.238,no
05:A8:05:10:6A:80,33.031,-97.059,no
05:5E:04:10:6A:80,33.177,-97.279,no
C9:DD:04:10:6A:80,33.136,-96.906,no
55:B3:05:10:6A:80,32.858,-97.156,no
61:49:09:10:6A:80,32.963,-96.688,no
01:A3:06:10:6A:80,32.994,-96.335,no
69:E5:02:10:6A:80,32.886,-97.331,no
37:7C:02:10:6A:80,32.758,-97.684,no
4B:B9:04:10:6A:80,32.775,-96.593,no
C1:26:05:10:6A:80,33.09,-96.854,no
D9:C9:05:10:6A:80,32.948,-97.302,no
FF:C6:05:10:6A:80,32.65,-97.032,no
8F:6D:04:10:6A:80,32.992,-97.07,no
01:AA:05:10:6A:80,32.887,-96.567,no
8D:A2:06:10:6A:80,33.249,-96.603,no
13:D2:02:10:6A:80,32.269,-95.302,no
2D:10:03:10:6A:80,32.932,-96.778,no
65:9E:04:10:6A:80,33.128,-96.875,no
C1:F1:04:10:6A:80,32.838,-96.455,no
21:52:09:10:6A:80,32.942,-96.595,no
17:B5:05:10:6A:80,33.217,-96.759,no
CD:23:03:10:6A:80,33.037,-96.594,no
4D:B7:04:10:6A:80,33.14,-96.666,no
1B:5D:06:10:6A:80,32.631,-97.338,no
DB:DF:04:10:6A:80,32.939,-96.961,no
69:E4:04:10:6A:80,33.028,-96.695,no
31:4E:0A:10:6A:80,32.103,-98.964,no
0D:5B:04:10:6A:80,32.92,-97.364,no
D9:B4:06:10:6A:80,33.185,-96.872,no
89:22:05:10:6A:80,33.215,-96.916,no
3D:C2:05:10:6A:80,32.882,-96.791,no
D9:BE:04:10:6A:80,32.937,-96.959,no
3D:27:05:10:6A:80,32.804,-96.952,no
1B:C3:05:10:6A:80,33.141,-96.781,no
77:4D:02:10:6A:80,33.014,-96.729,no
E9:FD:05:10:6A:80,32.623,-97.397,no
79:9F:05:10:6A:80,32.535,-97.364,no
B9:3A:03:10:6A:80,33.028,-96.726,no
45:69:04:10:6A:80,33.068,-96.732,no
1F:50:06:10:6A:80,32.931,-97.211,no
F5:5B:04:10:6A:80,32.746,-97.242,no
BF:3B:03:10:6A:80,32.83,-97.079,no
0B:AE:05:10:6A:80,32.727,-97.501,no
63:FF:07:10:6A:80,33.139,-96.737,no
79:C6:05:10:6A:80,32.529,-96.936,no
D3:D8:04:10:6A:80,32.964,-97.272,no
1B:2F:03:10:6A:80,33.938,-98.524,no
25:DD:04:10:6A:80,33.198,-96.667,no
FB:C8:08:10:6A:80,32.916,-96.507,no
93:11:08:10:6A:80,33.111,-96.929,no
01:F3:04:10:6A:80,32.853,-97.382,no
2D:BC:05:10:6A:80,33.187,-96.672,no
47:BA:04:10:6A:80,33.164,-96.726,no
EB:5B:03:10:6A:80,32.643,-96.934,no
B1:15:05:10:6A:80,32.592,-96.78,no
B7:5D:75:40:EE:C0,32.344,-95.32,no
D5:A5:05:10:6A:80,33.173,-97.267,no
A3:18:05:10:6A:80,32.855,-97.249,no
47:E7:04:10:6A:80,32.883,-96.467,no
51:E1:04:10:6A:80,33.177,-97.112,no
5F:A1:06:10:6A:80,32.557,-97.351,no
C3:F4:05:10:6A:80,33.243,-96.855,no
ED:A7:05:10:6A:80,32.889,-97.143,no
C9:E6:05:10:6A:80,33.139,-96.63,no
37:48:05:10:6A:80,32.827,-96.96,no
9D:F6:03:10:6A:80,32.91,-96.821,no
75:99:05:10:6A:80,32.668,-97.195,no
45:5B:04:10:6A:80,32.44,-97.711,no
1F:5D:06:10:6A:80,32.995,-97.261,no
D7:36:06:10:6A:80,32.927,-96.949,no
C5:F2:04:10:6A:80,33.111,-96.75,no
73:5A:04:10:6A:80,32.656,-97.097,no
1F:70:06:10:6A:80,32.563,-97.069,no
79:EF:05:10:6A:80,33.029,-97.061,no
DD:05:06:10:6A:80,32.638,-97.085,no
1B:D6:04:10:6A:80,33.285,-96.615,no
29:34:06:10:6A:80,33.145,-97.076,no
1D:B4:04:10:6A:80,32.564,-97.335,no
85:D9:04:10:6A:80,33.05,-96.718,no
81:3C:04:10:6A:80,32.915,-97.225,no
6D:1F:05:10:6A:80,33.001,-96.614,no
4B:41:04:10:6A:80,32.257,-95.425,no
47:2E:09:10:6A:80,32.876,-97.247,no
1F:4A:02:10:6A:80,33.091,-96.879,no
DF:B4:06:10:6A:80,32.145,-95.741,no
97:CF:04:10:6A:80,33.109,-96.64,no
91:E0:04:10:6A:80,32.862,-97.078,no
39:33:05:10:6A:80,33.255,-95.947,no
47:DA:03:10:6A:80,33.197,-96.782,no
F5:24:05:10:6A:80,33.044,-96.774,no
E1:ED:04:10:6A:80,32.516,-97.248,no
29:E6:02:10:6A:80,32.465,-96.995,no
A3:D7:08:10:6A:80,32.917,-97.218,no
C3:DD:04:10:6A:80,32.981,-97.13,no
5F:3B:09:10:6A:80,32.738,-97.405,no
EF:EC:04:10:6A:80,33.249,-96.916,no
73:3D:02:10:6A:80,33.267,-96.79,no
41:99:05:10:6A:80,33.848,-98.499,no
C9:AA:06:10:6A:80,32.96,-97.091,no
ED:21:04:10:6A:80,32.57,-97.227,no
43:19:06:10:6A:80,32.603,-96.829,no
FD:B1:05:10:6A:80,32.864,-96.598,no
81:E2:04:10:6A:80,33.088,-96.918,no
C5:62:07:10:6A:80,33.206,-97.123,no
ED:CF:05:10:6A:80,32.987,-96.735,no
47:DB:02:10:6A:80,33.015,-96.591,no
F9:E2:73:40:EE:C0,33.239,-97.153,no
E1:19:04:10:6A:80,32.797,-97.081,no
D9:C8:05:10:6A:80,33.116,-96.684,no
83:DB:04:10:6A:80,32.411,-97.711,no
21:A1:04:10:6A:80,33.042,-96.675,no
7B:6F:06:10:6A:80,33.032,-96.652,no
83:DA:04:10:6A:80,33.005,-96.747,no
BD:C5:05:10:6A:80,32.864,-96.636,no
4D:25:03:10:6A:80,33.17,-96.852,no
99:21:04:10:6A:80,32.68,-97.001,no
E1:36:75:40:EE:C0,32.752,-97.128,no
61:59:04:10:6A:80,33.875,-98.486,no
D5:75:06:10:6A:80,33.033,-96.892,no
CB:4A:06:10:6A:80,32.851,-97.121,yes
17:27:05:10:6A:80,32.725,-97.281,no
C5:C9:04:10:6A:80,32.693,-97.949,no
67:5F:06:10:6A:80,32.572,-97.363,no
D9:70:04:10:6A:80,33.035,-96.655,no
FF:2E:05:10:6A:80,32.182,-97.139,no
C1:1B:05:10:6A:80,32.528,-97.295,no
E7:4D:05:10:6A:80,32.981,-97.404,no
09:32:03:10:6A:80,32.965,-96.582,no
03:D1:05:10:6A:80,32.927,-96.714,no
C3:5F:04:10:6A:80,32.83,-96.484,no
11:D4:03:10:6A:80,32.991,-96.998,no
17:D2:05:10:6A:80,32.851,-97.217,no
BD:50:09:10:6A:80,33.474,-96.28,no
51:CC:05:10:6A:80,32.633,-97.524,no
3D:53:06:10:6A:80,33.133,-96.756,no
C9:66:04:10:6A:80,32.907,-96.97,no
23:64:04:10:6A:80,33.812,-98.629,no
55:4B:02:10:6A:80,32.771,-97.041,no
11:47:05:10:6A:80,32.723,-97.416,no
D5:4C:05:10:6A:80,32.94,-96.965,no
C1:D5:04:10:6A:80,32.776,-97.527,no
41:61:07:10:6A:80,32.969,-96.575,no
E9:50:09:10:6A:80,33.209,-96.719,no
A7:61:04:10:6A:80,32.743,-96.557,no
A3:B6:04:10:6A:80,33.293,-96.564,no
0B:D0:05:10:6A:80,32.969,-96.569,no
EF:85:04:10:6A:80,32.892,-96.658,no
37:75:06:10:6A:80,32.656,-97.051,no
FD:DE:04:10:6A:80,33.132,-96.029,yes
DD:28:05:10:6A:80,32.7,-97.365,no
F5:C7:05:10:6A:80,33.305,-96.555,no
01:CA:04:10:6A:80,33.287,-96.978,no
A3:1F:06:10:6A:80,32.895,-97.115,no
D9:D4:02:10:6A:80,32.622,-96.934,no
55:9D:04:10:6A:80,32.446,-97.289,no
E7:E3:04:10:6A:80,33.237,-96.643,no
CF:2A:05:10:6A:80,32.663,-97.16,no
7B:C5:05:10:6A:80,32.863,-97.091,no
ED:B9:04:10:6A:80,32.94,-96.456,no
11:3C:05:10:6A:80,33.142,-96.639,no
47:93:04:10:6A:80,33.264,-96.901,no
2B:B8:02:10:6A:80,32.714,-96.691,no
A1:47:04:10:6A:80,33.123,-96.646,yes
D1:CB:73:40:EE:C0,33.156,-97.136,no
EB:0F:03:10:6A:80,32.486,-96.812,no
1B:DE:03:10:6A:80,32.961,-96.697,no
F3:34:06:10:6A:80,32.57,-96.503,no
DD:55:05:10:6A:80,32.708,-97.611,no
F9:BB:04:10:6A:80,33.155,-96.725,no
0D:74:02:10:6A:80,32.671,-96.856,no
CF:9D:04:10:6A:80,33.171,-96.098,no
A3:B6:05:10:6A:80,33.245,-96.801,no
B9:4A:06:10:6A:80,32.905,-97.215,no
87:67:04:10:6A:80,32.989,-97.004,no
BF:E4:05:10:6A:80,33.024,-97.136,no
49:9C:04:10:6A:80,32.97,-96.451,no
2B:FE:05:10:6A:80,32.844,-97.136,no
ED:D9:02:10:6A:80,33.306,-96.553,no
EB:4A:04:10:6A:80,32.935,-97.177,no
B3:B8:05:10:6A:80,32.591,-96.895,no
91:A9:05:10:6A:80,32.918,-97.208,no
81:3A:05:10:6A:80,32.865,-97.163,no
EF:55:04:10:6A:80,32.61,-96.794,no
77:78:04:10:6A:80,33.154,-96.683,no
59:38:06:10:6A:80,33.106,-98.578,no
93:5F:04:10:6A:80,33.051,-96.012,no
17:36:05:10:6A:80,32.46,-96.998,no
67:CC:05:10:6A:80,32.903,-96.805,no
B5:EB:04:10:6A:80,33.033,-96.723,no
13:19:05:10:6A:80,32.936,-96.805,no
25:8C:04:10:6A:80,33.042,-96.761,no
15:AD:05:10:6A:80,33.209,-96.939,no
C5:D7:73:40:EE:C0,32.933,-96.895,no
FB:5B:04:10:6A:80,32.964,-96.584,no
37:E0:04:10:6A:80,33.191,-96.874,no
DF:CD:05:10:6A:80,32.965,-97.4,no
D7:C7:05:10:6A:80,33.033,-96.902,no
19:1F:05:10:6A:80,33.077,-96.728,no
37:A3:06:10:6A:80,32.857,-96.703,no
79:DC:04:10:6A:80,33.092,-96.779,no
8D:D4:04:10:6A:80,33.164,-96.806,no
FD:89:04:10:6A:80,32.756,-97.504,no
73:CF:05:10:6A:80,32.9,-96.819,no
4D:58:04:10:6A:80,32.807,-97.076,no
AD:E9:03:10:6A:80,32.697,-97.039,no
C1:47:06:10:6A:80,32.846,-95.517,no
D9:75:06:10:6A:80,32.977,-96.966,no
FB:58:04:10:6A:80,32.981,-96.672,no
3F:72:04:10:6A:80,32.976,-96.676,no
4F:5D:04:10:6A:80,32.69,-96.201,no
AB:DE:04:10:6A:80,33.163,-96.708,no
7B:DD:04:10:6A:80,32.849,-97.074,no
25:27:05:10:6A:80,33.627,-96.638,no
63:4F:09:10:6A:80,33.14,-96.799,no
6D:C5:05:10:6A:80,32.977,-96.558,yes
45:E1:02:10:6A:80,33.247,-96.834,no
47:B6:05:10:6A:80,32.97,-96.785,no
A1:56:04:10:6A:80,32.807,-96.984,no
6D:CE:05:10:6A:80,33.192,-96.628,no
73:64:04:10:6A:80,33.008,-97.0,no
D5:8E:06:10:6A:80,32.081,-96.302,no
F5:C9:04:10:6A:80,33.883,-98.618,no
21:5F:04:10:6A:80,32.703,-95.499,no
19:DD:04:10:6A:80,33.369,-96.397,no
21:B8:04:10:6A:80,33.022,-96.587,no
99:61:04:10:6A:80,33.143,-96.741,no
1F:4B:04:10:6A:80,32.705,-97.421,no
E5:8B:06:10:6A:80,33.861,-98.567,no
8D:57:04:10:6A:80,32.901,-97.179,no
15:37:05:10:6A:80,33.87,-98.498,no
61:25:05:10:6A:80,33.186,-96.995,no
71:4C:06:10:6A:80,33.572,-97.834,no
3B:5C:04:10:6A:80,32.064,-96.448,no
8B:8A:04:10:6A:80,32.96,-96.532,no
C9:A5:05:10:6A:80,33.253,-97.11,no
2B:BD:05:10:6A:80,33.297,-96.556,no
75:BF:05:10:6A:80,33.045,-96.799,no
05:B8:05:10:6A:80,32.851,-96.385,no
2B:C5:08:10:6A:80,33.157,-97.136,no
05:BB:02:10:6A:80,33.44,-96.514,no
75:BE:05:10:6A:80,33.042,-97.08,no
0B:68:02:10:6A:80,33.016,-97.198,no
45:28:05:10:6A:80,33.181,-97.116,no
03:16:05:10:6A:80,32.893,-96.858,no
57:03:05:10:6A:80,33.211,-96.893,no
77:10:05:10:6A:80,33.068,-96.729,no
EB:E0:04:10:6A:80,33.353,-96.558,no
67:D1:05:10:6A:80,33.184,-96.765,no
CF:10:03:10:6A:80,32.542,-97.116,no
51:4D:02:10:6A:80,33.237,-96.971,no
13:F4:07:10:6A:80,32.922,-97.128,no
49:65:02:10:6A:80,32.562,-96.759,no
8D:C7:05:10:6A:80,33.141,-96.912,no
C9:E5:04:10:6A:80,32.623,-97.405,no
F9:D4:02:10:6A:80,32.887,-97.083,no
07:F5:05:10:6A:80,33.076,-96.736,no
CD:95:04:10:6A:80,32.487,-95.452,no
19:51:09:10:6A:80,32.987,-96.617,no
85:75:06:10:6A:80,33.003,-96.519,no
EF:61:07:10:6A:80,33.031,-96.866,no
13:DA:02:10:6A:80,33.007,-96.927,no
D5:A5:03:10:6A:80,32.885,-96.738,no
05:59:04:10:6A:80,32.715,-97.631,no
81:5B:06:10:6A:80,32.662,-96.095,no
E7:4A:06:10:6A:80,32.822,-97.493,no
B9:5B:04:10:6A:80,32.568,-96.855,no
FD:81:05:10:6A:80,32.659,-97.366,no
D7:F2:02:10:6A:80,33.275,-96.733,no
CD:CC:05:10:6A:80,32.905,-96.734,no
8B:CE:05:10:6A:80,32.847,-97.127,no
37:67:04:10:6A:80,32.117,-96.481,no
F3:2F:05:10:6A:80,32.972,-97.105,no
7B:84:04:10:6A:80,33.436,-97.861,no
03:31:03:10:6A:80,32.838,-97.246,no
23:56:04:10:6A:80,33.035,-96.835,no
7F:64:04:10:6A:80,33.016,-96.728,no
FD:E0:02:10:6A:80,33.02,-96.724,no
1B:86:05:10:6A:80,33.034,-96.433,no
57:1B:05:10:6A:80,32.874,-97.08,no
BB:9C:05:10:6A:80,32.848,-96.763,no
35:44:05:10:6A:80,32.796,-97.082,no
F1:48:04:10:6A:80,32.986,-96.598,no
47:D4:05:10:6A:80,32.841,-97.218,no
ED:9E:06:10:6A:80,32.082,-96.705,no
B9:5D:04:10:6A:80,33.145,-96.797,no
79:A0:06:10:6A:80,33.13,-96.684,no
37:45:A6:51:7F:C4,32.609,-97.048,no
EF:FF:05:10:6A:80,33.076,-96.738,no
67:92:04:10:6A:80,32.865,-96.812,no
B1:B3:04:10:6A:80,32.958,-96.775,no
FD:3A:05:10:6A:80,32.862,-97.398,no
C3:EF:05:10:6A:80,32.708,-97.683,no
45:65:04:10:6A:80,32.88,-96.932,no
45:79:05:10:6A:80,32.881,-97.255,no
5F:05:05:10:6A:80,33.02,-96.588,no
CD:5A:04:10:6A:80,33.142,-96.786,no
D5:7B:05:10:6A:80,33.136,-96.884,no
EF:D7:05:10:6A:80,32.831,-96.759,no
6D:E9:04:10:6A:80,32.949,-97.194,no
4B:D2:05:10:6A:80,33.165,-96.856,no
FF:39:03:10:6A:80,33.185,-96.899,no
F3:46:05:10:6A:80,32.928,-96.674,no
3F:67:04:10:6A:80,32.747,-97.421,no
89:1C:05:10:6A:80,32.733,-96.452,no
7F:FE:04:10:6A:80,33.136,-96.921,no
1B:20:09:10:6A:80,32.891,-97.133,no
13:CA:07:10:6A:80,32.869,-96.602,no
C3:8E:06:10:6A:80,33.027,-96.593,no
6F:49:09:10:6A:80,32.869,-97.195,no
BB:62:06:10:6A:80,32.74,-97.16,no
8D:09:06:10:6A:80,33.055,-96.545,no
67:D0:02:10:6A:80,32.98,-97.006,no
4F:A1:04:10:6A:80,32.465,-96.817,no
39:D9:05:10:6A:80,33.067,-96.729,no
99:6B:06:10:6A:80,32.98,-97.144,no
E5:EB:04:10:6A:80,33.134,-96.757,no
BB:CD:05:10:6A:80,33.213,-96.88,no
15:96:05:10:6A:80,32.964,-96.776,no
25:5E:04:10:6A:80,32.938,-96.478,no
CF:17:03:10:6A:80,32.886,-97.198,no
13:52:04:10:6A:80,32.628,-97.089,no
85:C3:02:10:6A:80,33.195,-96.891,no
DF:35:07:10:6A:80,31.943,-96.147,no
61:4D:06:10:6A:80,33.241,-96.682,no
03:5E:06:10:6A:80,32.603,-97.047,no
4B:4A:03:10:6A:80,33.164,-96.882,no
01:58:04:10:6A:80,33.244,-96.901,no
FF:B6:05:10:6A:80,33.125,-96.614,no
99:67:02:10:6A:80,33.238,-96.75,no
59:93:06:10:6A:80,33.228,-96.645,no
3D:DD:05:10:6A:80,32.852,-96.488,no
43:EE:05:10:6A:80,32.284,-96.163,no
9F:5D:06:10:6A:80,32.957,-97.268,no
9B:B8:04:10:6A:80,32.899,-96.753,no
8D:9C:06:10:6A:80,32.929,-96.571,no
9B:9B:07:10:6A:80,32.839,-96.59,no
3D:C3:05:10:6A:80,33.096,-96.633,no
25:07:07:10:6A:80,32.592,-96.896,no
7D:73:06:10:6A:80,32.572,-96.846,no
D9:C0:05:10:6A:80,32.506,-95.377,no
15:64:04:10:6A:80,32.761,-97.882,no
61:27:05:10:6A:80,32.547,-97.095,no
F9:FE:05:10:6A:80,33.037,-96.776,no
B1:CF:05:10:6A:80,32.789,-96.693,no
87:D0:05:10:6A:80,32.359,-96.255,no
C7:7C:05:10:6A:80,33.163,-96.745,no
93:DC:04:10:6A:80,32.913,-96.928,no
F5:CD:05:10:6A:80,32.888,-97.117,no
73:1C:04:10:6A:80,32.632,-96.903,no
CB:2B:05:10:6A:80,32.756,-97.397,no
87:AC:05:10:6A:80,33.329,-96.429,no
B7:9A:06:10:6A:80,32.218,-95.303,no
1B:AE:04:10:6A:80,32.648,-96.436,no
EB:95:06:10:6A:80,33.019,-96.552,no
4D:42:06:10:6A:80,33.055,-97.022,no
EF:2C:07:10:6A:80,33.037,-96.643,no
45:46:04:10:6A:80,32.745,-96.551,no
6F:9C:06:10:6A:80,33.054,-97.1,no
FF:67:08:10:6A:80,33.165,-96.663,no
E7:B0:04:10:6A:80,33.002,-96.662,no
3D:97:05:10:6A:80,32.993,-96.729,no
9F:D6:04:10:6A:80,32.862,-97.285,no
1B:B6:04:10:6A:80,32.851,-97.261,no
91:5D:04:10:6A:80,33.0,-96.658,no
95:B9:04:10:6A:80,32.933,-96.779,no
C3:36:03:10:6A:80,33.245,-96.905,no
BD:6B:07:10:6A:80,32.923,-97.27,no
1D:03:05:10:6A:80,32.926,-96.686,no
B3:B8:06:10:6A:80,33.072,-96.674,yes
CD:87:03:10:6A:80,33.099,-97.297,no
C9:30:04:10:6A:80,32.938,-97.246,no
F7:C1:02:10:6A:80,33.195,-96.877,no
8D:11:05:10:6A:80,32.656,-97.184,no
03:B4:04:10:6A:80,32.823,-97.226,no
BD:C3:05:10:6A:80,32.276,-95.321,no
95:55:04:10:6A:80,33.042,-96.584,no
A5:80:07:10:6A:80,32.834,-96.443,no
DB:55:04:10:6A:80,33.218,-97.056,no
E5:A0:06:10:6A:80,33.057,-97.082,no
C5:A2:06:10:6A:80,33.776,-96.681,no
E7:64:07:10:6A:80,33.047,-96.782,no
C3:7B:05:10:6A:80,32.888,-97.237,no
63:07:06:10:6A:80,32.967,-96.774,no
37:D8:07:10:6A:80,32.607,-97.04,no
99:D9:04:10:6A:80,32.969,-97.237,no
89:5C:06:10:6A:80,32.926,-97.259,no
0D:4B:02:10:6A:80,32.733,-97.473,no
11:67:02:10:6A:80,32.932,-96.955,no
07:58:04:10:6A:80,32.765,-97.077,no
9D:6D:04:10:6A:80,33.653,-97.373,yes
1F:D9:02:10:6A:80,32.66,-97.123,no
D1:5F:04:10:6A:80,33.077,-96.622,no
A7:B7:05:10:6A:80,32.76,-97.769,no
37:5D:06:10:6A:80,32.665,-97.052,no
BD:85:04:10:6A:80,32.669,-98.283,no
C1:53:06:10:6A:80,32.899,-96.735,no
CF:66:04:10:6A:80,33.67,-95.52,no
7B:55:04:10:6A:80,33.049,-96.761,no
9F:5D:04:10:6A:80,32.963,-97.201,no
2D:CE:09:10:6A:80,32.312,-96.141,no
A1:D5:05:10:6A:80,32.889,-97.118,no
89:5F:06:10:6A:80,33.098,-96.731,no
87:B6:04:10:6A:80,32.89,-96.712,no
1B:D5:04:10:6A:80,32.599,-96.843,no
87:FF:07:10:6A:80,33.057,-96.72,no
E7:41:04:10:6A:80,33.157,-96.917,no
BB:1A:05:10:6A:80,33.27,-96.79,no
83:88:06:10:6A:80,33.181,-96.725,no
65:DA:04:10:6A:80,32.73,-97.508,no
F7:4F:05:10:6A:80,33.116,-97.033,no
E7:5D:04:10:6A:80,32.859,-96.618,no
75:DF:04:10:6A:80,33.048,-96.747,no
D3:00:06:10:6A:80,33.047,-96.768,no
87:5B:04:10:6A:80,32.429,-97.687,no
8F:DA:04:10:6A:80,33.214,-96.724,no
01:B8:05:10:6A:80,32.869,-96.703,no
81:3D:75:40:EE:C0,32.982,-96.631,no
BD:46:04:10:6A:80,32.545,-97.347,no
CF:47:07:10:6A:80,32.589,-96.878,no
53:65:04:10:6A:80,32.685,-97.146,no
B5:2B:05:10:6A:80,32.876,-97.357,no
E1:5E:04:10:6A:80,33.205,-96.224,no
FF:CD:05:10:6A:80,32.968,-96.801,no
C5:AC:06:10:6A:80,33.244,-97.007,no
0F:4F:05:10:6A:80,33.077,-96.791,no
6B:76:AA:51:7F:C4,32.621,-97.391,no
27:6E:04:10:6A:80,32.316,-95.385,no
97:D0:05:10:6A:80,32.83,-97.116,no
A9:D0:03:10:6A:80,32.918,-97.369,no
13:BA:02:10:6A:80,32.324,-96.649,no
A9:DB:02:10:6A:80,32.899,-97.136,no
1B:6E:06:10:6A:80,32.983,-96.682,no
BB:CB:05:10:6A:80,32.95,-96.688,no
DD:45:04:10:6A:80,33.24,-97.114,no
A7:01:06:10:6A:80,32.938,-97.2,no
3B:DA:04:10:6A:80,32.781,-97.286,no
A3:27:05:10:6A:80,32.984,-96.609,no
D1:0F:08:10:6A:80,33.329,-97.503,no
63:F8:05:10:6A:80,33.238,-97.101,no
B9:C9:04:10:6A:80,33.058,-97.055,no
DD:B8:04:10:6A:80,32.972,-96.594,no
AB:DD:04:10:6A:80,33.019,-96.857,no
57:20:03:10:6A:80,32.905,-97.177,no
89:26:05:10:6A:80,32.863,-97.08,no
F5:71:06:10:6A:80,32.89,-97.179,no
99:BC:05:10:6A:80,33.024,-96.741,no
11:BC:05:10:6A:80,33.058,-96.549,no
51:F6:05:10:6A:80,33.095,-96.742,no
73:22:03:10:6A:80,32.982,-96.329,no
77:E4:04:10:6A:80,33.05,-96.753,no
9B:E4:05:10:6A:80,32.986,-96.522,no
A3:D9:02:10:6A:80,33.045,-97.102,no
35:DA:02:10:6A:80,33.147,-96.72,no
57:D6:08:10:6A:80,33.207,-96.698,no
DB:5B:09:10:6A:80,32.87,-97.248,no
71:39:04:10:6A:80,32.986,-96.98,no
F9:B4:05:10:6A:80,32.349,-95.368,no
D3:6F:04:10:6A:80,32.92,-96.845,no
ED:B2:06:10:6A:80,33.185,-96.677,no
4D:5A:06:10:6A:80,32.921,-97.168,no
31:A2:06:10:6A:80,32.743,-97.177,no
97:0C:07:10:6A:80,32.808,-96.48,no
F5:D8:04:10:6A:80,32.48,-96.969,no
E1:CB:05:10:6A:80,33.157,-97.084,no
91:EB:04:10:6A:80,32.417,-97.283,no
8B:75:02:10:6A:80,32.854,-97.412,no
47:75:06:10:6A:80,32.223,-97.778,no
8B:4A:04:10:6A:80,33.12,-96.637,no
D3:95:06:10:6A:80,32.744,-96.851,no
